[run number],release-adult-hybrids,stop-criterion-type,release-end,release-age,sex-ratio,Corral-capacity,[step],pop-size-wild,adult-pop-size-wild,cost,final-mean-qval,final-sd-qval,final-aar,final-sar,final-ho,final-sex-ratio,ticks
206,TRUE,"""time""",40,4,0.75,28,50,2217,1178,2274835,0.191985792,0.031938494,133,4.503604984,0.70537191,0.637798827,50
207,TRUE,"""time""",40,4,0.75,28,50,2101,1085,2240540,0.204002856,0.036238688,134,4.486554884,0.703429206,0.649690624,50
208,TRUE,"""time""",40,4,0.75,28,50,2094,1056,2206490,0.19574341,0.03178893,132,4.501437018,0.716014008,0.640878701,50
209,TRUE,"""time""",40,4,0.75,28,50,2314,1189,2303740,0.195688289,0.033060926,135,4.483492345,0.710828497,0.651685393,50
210,TRUE,"""time""",40,4,0.75,28,50,2033,1061,2121495,0.194537875,0.031709689,133,4.487843637,0.723772047,0.660600098,50
211,TRUE,"""time""",40,5,0.5,20,50,1266,737,1826050,0.187119194,0.031134315,134,4.467144851,0.719363575,0.546603476,50
212,TRUE,"""time""",40,5,0.5,20,50,1238,717,1820415,0.188380048,0.030445019,129,4.473836414,0.717478268,0.525040388,50
213,TRUE,"""time""",40,5,0.5,20,50,1344,810,2008115,0.190735491,0.033604536,135,4.472209971,0.714817177,0.532738095,50
214,TRUE,"""time""",40,5,0.5,20,50,1337,785,1901540,0.189423186,0.0346718,132,4.469331611,0.712041885,0.528795812,50
215,TRUE,"""time""",40,5,0.5,20,50,1264,751,1913600,0.188245649,0.032087441,131,4.49447449,0.710518385,0.533227848,50
216,TRUE,"""time""",40,5,0.5,28,50,1646,950,2426565,0.197809478,0.036103963,134,4.494636625,0.705867037,0.540704739,50
217,TRUE,"""time""",40,5,0.5,28,50,1767,1008,2454795,0.188994737,0.027247445,136,4.455085472,0.72926941,0.533106961,50
218,TRUE,"""time""",40,5,0.5,28,50,1674,958,2425540,0.202349343,0.038596164,137,4.504631925,0.713603004,0.517921147,50
219,TRUE,"""time""",40,5,0.5,28,50,1583,926,2356895,0.198055464,0.036357859,137,4.469093047,0.701771802,0.53758686,50
220,TRUE,"""time""",40,5,0.5,28,50,1684,990,2418995,0.207899644,0.041198473,134,4.49622567,0.712900124,0.530285036,50
221,TRUE,"""time""",40,5,0.67,20,50,1394,773,1894635,0.196739885,0.033664251,134,4.495506945,0.703696113,0.604017217,50
222,TRUE,"""time""",40,5,0.67,20,50,1319,699,1798030,0.19578696,0.035041951,134,4.466514969,0.70847323,0.614859742,50
223,TRUE,"""time""",40,5,0.67,20,50,1457,762,1855170,0.190865614,0.035108124,136,4.482701054,0.714449129,0.603294441,50
224,TRUE,"""time""",40,5,0.67,20,50,1326,707,1759920,0.194185822,0.032093639,134,4.481581902,0.713639302,0.598793363,50
225,TRUE,"""time""",40,5,0.67,20,50,1498,761,1861635,0.19398745,0.033662792,135,4.465465114,0.718004959,0.603471295,50
226,TRUE,"""time""",40,5,0.67,28,50,1929,1022,2484995,0.193388025,0.033709049,137,4.518518093,0.713940112,0.598237429,50
227,TRUE,"""time""",40,5,0.67,28,50,1935,1044,2456890,0.189277571,0.030219802,137,4.49036829,0.72284976,0.601550388,50
228,TRUE,"""time""",40,5,0.67,28,50,1930,1003,2467455,0.196222383,0.033932347,136,4.519530406,0.706933136,0.599481865,50
229,TRUE,"""time""",40,5,0.67,28,50,2103,1112,2608030,0.189497765,0.030376756,137,4.468124981,0.712542173,0.597242035,50
230,TRUE,"""time""",40,5,0.67,28,50,2131,1114,2479785,0.195956875,0.031576718,136,4.491916757,0.717704632,0.618488972,50
231,TRUE,"""time""",40,5,0.75,20,50,1636,827,1949870,0.195150856,0.035197559,132,4.468664338,0.710327163,0.624694377,50
232,TRUE,"""time""",40,5,0.75,20,50,1534,775,1868920,0.187241069,0.031352004,129,4.461829981,0.717762464,0.63559322,50
233,TRUE,"""time""",40,5,0.75,20,50,1774,877,2002025,0.190012683,0.032755678,133,4.464981607,0.713346218,0.657271702,50
234,TRUE,"""time""",40,5,0.75,20,50,1301,598,1626495,0.188711453,0.031788454,130,4.471565212,0.712894843,0.627978478,50
235,TRUE,"""time""",40,5,0.75,20,50,1698,855,1999685,0.194201767,0.034567643,135,4.497677377,0.709153626,0.648998822,50
236,TRUE,"""time""",40,5,0.75,28,50,2054,1055,2441600,0.20939372,0.039278366,135,4.466318,0.701279733,0.645082765,50
237,TRUE,"""time""",40,5,0.75,28,50,2103,1036,2464210,0.194274513,0.030820673,135,4.462835743,0.722527908,0.634807418,50
238,TRUE,"""time""",40,5,0.75,28,50,2115,1077,2489135,0.200060898,0.036470087,137,4.505580491,0.717145109,0.642080378,50
239,TRUE,"""time""",40,5,0.75,28,50,2002,1006,2409925,0.198982368,0.035943212,137,4.516603727,0.722396651,0.619380619,50
240,TRUE,"""time""",40,5,0.75,28,50,2167,1070,2484875,0.192394878,0.032076759,135,4.49536914,0.715714066,0.628980157,50
241,TRUE,"""time""",40,6,0.5,20,50,1150,662,1927570,0.187144609,0.030993058,134,4.486075391,0.705879917,0.520869565,50
242,TRUE,"""time""",40,6,0.5,20,50,1305,729,2057380,0.197357778,0.036849212,132,4.453400271,0.711403029,0.539463602,50
243,TRUE,"""time""",40,6,0.5,20,50,1126,629,1817970,0.193779307,0.035249345,129,4.464087662,0.7063774,0.53374778,50
244,TRUE,"""time""",40,6,0.5,20,50,1431,807,2176020,0.191294759,0.032922534,135,4.45500879,0.716615088,0.526205451,50
245,TRUE,"""time""",40,6,0.5,20,50,1335,737,2054775,0.195605393,0.03424493,132,4.475268839,0.724130551,0.550561798,50
246,TRUE,"""time""",40,6,0.5,28,50,1795,1020,3471050,0.197407577,0.034622048,136,4.504614382,0.721925985,0.537604457,50
247,TRUE,"""time""",40,6,0.5,28,50,1811,1005,3161155,0.196614357,0.035960604,135,4.478822862,0.710709684,0.528437327,50
248,TRUE,"""time""",40,6,0.5,28,50,1847,1006,3265605,0.197641148,0.036021465,136,4.463316053,0.712016913,0.538170005,50
249,TRUE,"""time""",40,6,0.5,28,50,1624,963,2916505,0.198441872,0.03484423,130,4.508808551,0.707541637,0.534482759,50
250,TRUE,"""time""",40,6,0.5,28,50,1750,1006,2976315,0.191337486,0.029889409,133,4.482412657,0.722340136,0.544,50
251,TRUE,"""time""",40,6,0.67,20,50,1542,792,2160245,0.195277756,0.036208846,134,4.494636771,0.709097647,0.594033722,50
252,TRUE,"""time""",40,6,0.67,20,50,1604,837,2200080,0.191974813,0.033061597,135,4.482024981,0.720252939,0.612842893,50
253,TRUE,"""time""",40,6,0.67,20,50,1620,854,2231705,0.192263272,0.035550992,131,4.476326778,0.71399177,0.587037037,50
254,TRUE,"""time""",40,6,0.67,20,50,1474,745,2056915,0.189846811,0.032025732,133,4.493236078,0.717290173,0.613297151,50
255,TRUE,"""time""",40,6,0.67,20,50,1407,732,2078385,0.189935039,0.033090447,132,4.47332437,0.717839375,0.592039801,50
256,TRUE,"""time""",40,6,0.67,28,50,2029,1073,3409325,0.199636816,0.035838567,134,4.489941562,0.712502054,0.583538689,50
257,TRUE,"""time""",40,6,0.67,28,50,1977,1034,3239705,0.199314466,0.037915933,136,4.4856098,0.709107113,0.592311583,50
258,TRUE,"""time""",40,6,0.67,28,50,2012,1013,2784280,0.197117942,0.035924588,136,4.508876848,0.719965919,0.600894632,50
259,TRUE,"""time""",40,6,0.67,28,50,1688,856,2501665,0.204739929,0.038672736,135,4.485500457,0.709884902,0.610189573,50
260,TRUE,"""time""",40,6,0.67,28,50,2163,1102,3820225,0.200603375,0.035201693,131,4.498256972,0.718776831,0.588072122,50
261,TRUE,"""time""",40,6,0.75,20,50,1664,797,2014600,0.192081911,0.032259884,136,4.457129825,0.712625916,0.615985577,50
262,TRUE,"""time""",40,6,0.75,20,50,1658,791,2075680,0.188931785,0.031666507,134,4.444102561,0.716899305,0.632689988,50
263,TRUE,"""time""",40,6,0.75,20,50,1726,837,2157375,0.193275435,0.035280902,130,4.478782252,0.714065,0.623986095,50
264,TRUE,"""time""",40,6,0.75,20,50,1614,791,2181575,0.190765489,0.033637029,134,4.468989263,0.711718888,0.625154895,50
265,TRUE,"""time""",40,6,0.75,20,50,1574,791,2144600,0.192898285,0.034537363,135,4.490230118,0.711169601,0.647395172,50
266,TRUE,"""time""",40,6,0.75,28,50,1954,968,2656650,0.198993654,0.033309676,133,4.482712218,0.71136131,0.64073695,50
267,TRUE,"""time""",40,6,0.75,28,50,2248,1132,3453130,0.197228425,0.0339472,132,4.516823049,0.710726995,0.649911032,50
268,TRUE,"""time""",40,6,0.75,28,50,2092,1038,2886930,0.193835468,0.033928881,134,4.495436885,0.718360193,0.637667304,50
269,TRUE,"""time""",40,6,0.75,28,50,2176,1048,2628640,0.198105882,0.034602998,133,4.505397375,0.709164916,0.643841912,50
270,TRUE,"""time""",40,6,0.75,28,50,2273,1147,3774185,0.194414826,0.035732392,137,4.519097173,0.713908617,0.637043555,50
271,TRUE,"""time""",40,7,0.5,20,50,1413,783,2329465,0.190777353,0.033971067,131,4.468103939,0.708758804,0.555555556,50
272,TRUE,"""time""",40,7,0.5,20,50,1394,785,2292525,0.193127762,0.031717852,133,4.444232621,0.711552914,0.550932568,50
273,TRUE,"""time""",40,7,0.5,20,50,1189,661,2095695,0.191825484,0.035100352,133,4.471197836,0.70891906,0.523969722,50
274,TRUE,"""time""",40,7,0.5,20,50,1349,779,2372030,0.191184359,0.034865238,132,4.467036406,0.718098062,0.515937732,50
275,TRUE,"""time""",40,7,0.5,20,50,1157,652,1983375,0.192642869,0.034285453,135,4.46021837,0.711322385,0.537597234,50
276,TRUE,"""time""",40,7,0.5,28,50,1580,886,3060055,0.203109241,0.035949972,137,4.482962045,0.710910187,0.550632911,50
277,TRUE,"""time""",40,7,0.5,28,50,1601,913,3391405,0.204660275,0.035834226,136,4.51285613,0.720680527,0.529668957,50
278,TRUE,"""time""",40,7,0.5,28,50,1649,923,3716870,0.198248454,0.033445667,135,4.482449224,0.718877242,0.55063675,50
279,TRUE,"""time""",40,7,0.5,28,50,1584,933,3888405,0.199019571,0.035846668,134,4.492999819,0.710858586,0.549242424,50
280,TRUE,"""time""",40,7,0.5,28,50,1661,963,3842640,0.188918483,0.02921222,134,4.478885245,0.71649322,0.533413606,50
281,TRUE,"""time""",40,7,0.67,20,50,1429,743,2188480,0.19316564,0.035053726,129,4.47602219,0.711853111,0.622813156,50
282,TRUE,"""time""",40,7,0.67,20,50,1388,716,2131730,0.191952666,0.03627499,134,4.48350489,0.710271717,0.58573487,50
283,TRUE,"""time""",40,7,0.67,20,50,1331,657,2025285,0.188539444,0.030139488,130,4.462764117,0.709455833,0.613072878,50
284,TRUE,"""time""",40,7,0.67,20,50,1608,847,2390695,0.195014428,0.037264148,134,4.468871565,0.719586591,0.615049751,50
285,TRUE,"""time""",40,7,0.67,20,50,1554,785,2281090,0.195755598,0.036155291,133,4.452118272,0.71572593,0.588803089,50
286,TRUE,"""time""",40,7,0.67,28,50,2024,1030,3939815,0.19924669,0.033110202,133,4.504512594,0.710991907,0.59486166,50
287,TRUE,"""time""",40,7,0.67,28,50,1949,975,3339455,0.189770498,0.030444056,134,4.505646455,0.712673166,0.610569523,50
288,TRUE,"""time""",40,7,0.67,28,50,1953,1004,3878125,0.191168049,0.032563024,136,4.501990327,0.722795211,0.598566308,50
289,TRUE,"""time""",40,7,0.67,28,50,1767,948,3027255,0.19417725,0.034309337,134,4.483851728,0.711105721,0.58573854,50
290,TRUE,"""time""",40,7,0.67,28,50,2089,1072,3930210,0.202066922,0.036405163,136,4.507735879,0.713305523,0.592149354,50
291,TRUE,"""time""",40,7,0.75,20,50,1762,833,2385780,0.191268729,0.034629559,135,4.49884933,0.713853305,0.632236095,50
292,TRUE,"""time""",40,7,0.75,20,50,1500,707,2123980,0.187397333,0.032291683,136,4.474699466,0.717396825,0.654,50
293,TRUE,"""time""",40,7,0.75,20,50,1568,763,2190690,0.191921939,0.034951557,135,4.466247295,0.711522109,0.646045918,50
294,TRUE,"""time""",40,7,0.75,20,50,1580,765,2275840,0.192463418,0.034826969,136,4.435157189,0.717118746,0.636075949,50
295,TRUE,"""time""",40,7,0.75,20,50,1654,793,2266495,0.19142243,0.034980914,131,4.474862611,0.709218633,0.635429262,50
296,TRUE,"""time""",40,7,0.75,28,50,1987,998,3207155,0.191931505,0.026779061,137,4.512019024,0.721235651,0.596879718,50
297,TRUE,"""time""",40,7,0.75,28,50,2337,1114,4056935,0.194587634,0.034040331,133,4.490776765,0.713613302,0.63928113,50
298,TRUE,"""time""",40,7,0.75,28,50,1748,847,2639255,0.200379119,0.034899035,134,4.502283222,0.711861175,0.637871854,50
299,TRUE,"""time""",40,7,0.75,28,50,1997,978,3745960,0.193927892,0.034034089,134,4.495662923,0.716431791,0.640460691,50
300,TRUE,"""time""",40,7,0.75,28,50,2148,1029,3807125,0.197377281,0.032972327,137,4.470676337,0.71506163,0.631284916,50
301,TRUE,"""time""",50,3,0.5,20,50,1035,542,1611435,0.194527923,0.036126997,130,4.466070159,0.713733609,0.551690821,50
302,TRUE,"""time""",50,3,0.5,20,50,1234,611,1857555,0.186697326,0.033258343,133,4.48430446,0.716485298,0.537277147,50
303,TRUE,"""time""",50,3,0.5,20,50,1294,633,1815205,0.192716074,0.034395601,131,4.42567418,0.712997718,0.547913447,50
304,TRUE,"""time""",50,3,0.5,20,50,1166,579,1763070,0.187211063,0.032811301,130,4.473700378,0.716776934,0.52915952,50
305,TRUE,"""time""",50,3,0.5,20,50,1183,578,1769920,0.198762722,0.03518883,134,4.479386946,0.722537536,0.534234996,50
306,TRUE,"""time""",50,3,0.5,28,50,1887,927,2470930,0.2016115,0.034693164,132,4.486159333,0.720342191,0.545839958,50
307,TRUE,"""time""",50,3,0.5,28,50,1474,744,2169540,0.196636567,0.03570727,135,4.513740053,0.721296117,0.530529172,50
308,TRUE,"""time""",50,3,0.5,28,50,1690,869,2267940,0.197717041,0.036916169,136,4.491377841,0.706029868,0.544970414,50
309,TRUE,"""time""",50,3,0.5,28,50,1745,858,2391060,0.197203897,0.031579,134,4.488345042,0.714722336,0.547277937,50
310,TRUE,"""time""",50,3,0.5,28,50,1611,814,2293550,0.198126381,0.035110684,135,4.499011617,0.720759067,0.546865301,50
311,TRUE,"""time""",50,3,0.67,20,50,1424,677,1818115,0.193985815,0.034873995,135,4.489977409,0.71876672,0.625702247,50
312,TRUE,"""time""",50,3,0.67,20,50,1544,730,1924850,0.193460104,0.033272501,133,4.456830336,0.719096965,0.633419689,50
313,TRUE,"""time""",50,3,0.67,20,50,1299,596,1764555,0.187677444,0.030860801,131,4.475066379,0.716411892,0.645111624,50
314,TRUE,"""time""",50,3,0.67,20,50,1634,762,1910455,0.194424847,0.03496111,131,4.468949599,0.718074255,0.630966952,50
315,TRUE,"""time""",50,3,0.67,20,50,1257,571,1686820,0.192909387,0.033018415,132,4.472013545,0.720687957,0.635640414,50
316,TRUE,"""time""",50,3,0.67,28,50,2031,937,2462430,0.19077868,0.030969432,136,4.497371131,0.72075684,0.657804037,50
317,TRUE,"""time""",50,3,0.67,28,50,2039,951,2465695,0.197852673,0.034463414,132,4.494015159,0.717601999,0.637076999,50
318,TRUE,"""time""",50,3,0.67,28,50,1904,873,2380940,0.194398214,0.033770596,136,4.50650096,0.727991196,0.621848739,50
319,TRUE,"""time""",50,3,0.67,28,50,1763,833,2208745,0.198452411,0.0336376,136,4.507678851,0.730572887,0.634713556,50
320,TRUE,"""time""",50,3,0.67,28,50,1632,765,2180745,0.201521262,0.03429783,137,4.501149012,0.713235294,0.621936275,50
321,TRUE,"""time""",50,3,0.75,20,50,1370,588,1757150,0.188023358,0.032747959,130,4.469087073,0.70907195,0.682481752,50
322,TRUE,"""time""",50,3,0.75,20,50,1532,695,1837435,0.193933616,0.034254344,134,4.474859341,0.716212856,0.662532637,50
323,TRUE,"""time""",50,3,0.75,20,50,1604,703,1918225,0.187428803,0.033706021,135,4.477965822,0.716957606,0.672693267,50
324,TRUE,"""time""",50,3,0.75,20,50,1497,643,1791660,0.193353106,0.036391026,132,4.472634674,0.715462671,0.672678691,50
325,TRUE,"""time""",50,3,0.75,20,50,1392,628,1701290,0.190594397,0.035506873,136,4.479688845,0.713122605,0.677442529,50
326,TRUE,"""time""",50,3,0.75,28,50,1962,879,2418895,0.198925586,0.033216074,136,4.523238965,0.716106014,0.684505607,50
327,TRUE,"""time""",50,3,0.75,28,50,1803,825,2271190,0.192468497,0.030951443,136,4.508165129,0.721152576,0.659456461,50
328,TRUE,"""time""",50,3,0.75,28,50,1940,867,2285770,0.193803711,0.031311117,137,4.495821492,0.718851252,0.669587629,50
329,TRUE,"""time""",50,3,0.75,28,50,1804,815,2133250,0.192729656,0.032747088,136,4.5286686,0.715711118,0.666851441,50
330,TRUE,"""time""",50,3,0.75,28,50,2067,890,2460765,0.204507015,0.038364737,136,4.475919107,0.717234547,0.701015965,50
331,TRUE,"""time""",50,4,0.5,20,50,1566,798,2077760,0.19245,0.033359497,130,4.472805234,0.72304324,0.541507024,50
332,TRUE,"""time""",50,4,0.5,20,50,1498,763,2001260,0.190825701,0.034985928,135,4.482841774,0.716034077,0.550734312,50
333,TRUE,"""time""",50,4,0.5,20,50,1568,800,2113430,0.185471684,0.031129834,135,4.453129993,0.719661079,0.536989796,50
334,TRUE,"""time""",50,4,0.5,20,50,1198,621,1746050,0.197453255,0.03553698,134,4.484642995,0.704706256,0.537562604,50
335,TRUE,"""time""",50,4,0.5,20,50,1361,677,1849650,0.197044967,0.036161481,134,4.488745234,0.721038452,0.534900808,50
336,TRUE,"""time""",50,4,0.5,28,50,1963,1004,2538525,0.202475497,0.037478356,135,4.506154768,0.705334401,0.543555782,50
337,TRUE,"""time""",50,4,0.5,28,50,2132,1070,2709890,0.197428987,0.034616803,136,4.487147847,0.713861342,0.553939962,50
338,TRUE,"""time""",50,4,0.5,28,50,2289,1140,2903110,0.195635168,0.029969858,133,4.491334065,0.714597766,0.545216252,50
339,TRUE,"""time""",50,4,0.5,28,50,1994,1006,2631480,0.189492327,0.030858839,137,4.49181307,0.711491618,0.526579739,50
340,TRUE,"""time""",50,4,0.5,28,50,1898,972,2580665,0.201741359,0.035648227,137,4.498205223,0.707461488,0.527924131,50
341,TRUE,"""time""",50,4,0.67,20,50,1658,788,2023580,0.193537998,0.034643101,132,4.478335782,0.713969786,0.635705669,50
342,TRUE,"""time""",50,4,0.67,20,50,1731,811,1976945,0.189202022,0.032073501,134,4.480541533,0.712635141,0.632582322,50
343,TRUE,"""time""",50,4,0.67,20,50,1708,824,2123515,0.193829391,0.033946559,132,4.483921789,0.716516115,0.635831382,50
344,TRUE,"""time""",50,4,0.67,20,50,1645,738,1943595,0.188865106,0.031301535,134,4.483876166,0.715790997,0.625531915,50
345,TRUE,"""time""",50,4,0.67,20,50,1540,750,2026850,0.193060779,0.031494188,131,4.457147935,0.718800247,0.627272727,50
346,TRUE,"""time""",50,4,0.67,28,50,2328,1089,2729280,0.196003265,0.037080897,136,4.508947863,0.711462936,0.634450172,50
347,TRUE,"""time""",50,4,0.67,28,50,2297,1075,2717615,0.203842577,0.036477236,135,4.486680549,0.719530651,0.652590335,50
348,TRUE,"""time""",50,4,0.67,28,50,2174,1007,2471955,0.202953634,0.035019444,137,4.512888229,0.70975161,0.614075437,50
349,TRUE,"""time""",50,4,0.67,28,50,2223,1036,2589125,0.198466757,0.033968922,134,4.501979105,0.708437761,0.628430049,50
350,TRUE,"""time""",50,4,0.67,28,50,1795,876,2265940,0.187934262,0.027946927,134,4.510596274,0.714471415,0.625626741,50
351,TRUE,"""time""",50,4,0.75,20,50,1726,771,2019325,0.187269815,0.03209072,135,4.472709234,0.717458478,0.663383546,50
352,TRUE,"""time""",50,4,0.75,20,50,1844,836,2074870,0.190646909,0.033366425,136,4.478932362,0.71986365,0.676789588,50
353,TRUE,"""time""",50,4,0.75,20,50,1790,808,1980125,0.19543581,0.039395613,135,4.46765827,0.712396914,0.677653631,50
354,TRUE,"""time""",50,4,0.75,20,50,1819,833,2018245,0.195333095,0.036624716,136,4.470063871,0.716615618,0.670148433,50
355,TRUE,"""time""",50,4,0.75,20,50,1841,849,2091525,0.195717816,0.0352469,133,4.488107604,0.712371641,0.675719718,50
356,TRUE,"""time""",50,4,0.75,28,50,2471,1157,2749685,0.192591259,0.03089645,137,4.520833171,0.71752327,0.679077297,50
357,TRUE,"""time""",50,4,0.75,28,50,2730,1186,2807385,0.198468864,0.035185854,137,4.5140169,0.711459969,0.674725275,50
358,TRUE,"""time""",50,4,0.75,28,50,2461,1083,2559335,0.195930882,0.033522629,137,4.501398506,0.723283218,0.661926046,50
359,TRUE,"""time""",50,4,0.75,28,50,2334,1067,2614485,0.196481791,0.03405661,138,4.504439333,0.707879381,0.670951157,50
360,TRUE,"""time""",50,4,0.75,28,50,2661,1184,2757180,0.196485269,0.032444655,131,4.494292437,0.713015157,0.674558437,50
361,TRUE,"""time""",50,5,0.5,20,50,1462,751,2382630,0.192381464,0.033113141,135,4.473071196,0.722298222,0.540355677,50
362,TRUE,"""time""",50,5,0.5,20,50,1712,877,2562155,0.19218861,0.033766686,134,4.467543502,0.713729417,0.552570093,50
363,TRUE,"""time""",50,5,0.5,20,50,1638,847,2468205,0.189881258,0.033274575,135,4.47318602,0.719053433,0.543956044,50
364,TRUE,"""time""",50,5,0.5,20,50,1605,823,2376735,0.192482243,0.034481466,136,4.478925744,0.71298027,0.542679128,50
365,TRUE,"""time""",50,5,0.5,20,50,1588,819,2384840,0.19036039,0.034645734,135,4.488340492,0.721512534,0.548488665,50
366,TRUE,"""time""",50,5,0.5,28,50,2187,1124,3163095,0.194682396,0.033490872,133,4.488824933,0.711847062,0.535436671,50
367,TRUE,"""time""",50,5,0.5,28,50,1715,881,2704965,0.199941633,0.03577149,134,4.49131352,0.714785506,0.545772595,50
368,TRUE,"""time""",50,5,0.5,28,50,1748,896,2694075,0.201486384,0.03677727,136,4.531832705,0.71720061,0.553203661,50
369,TRUE,"""time""",50,5,0.5,28,50,2008,1008,2929220,0.191589542,0.029848262,136,4.500233776,0.721352685,0.542330677,50
370,TRUE,"""time""",50,5,0.5,28,50,2147,1091,3098400,0.20156367,0.037501483,134,4.461963193,0.710470867,0.541220307,50
371,TRUE,"""time""",50,5,0.67,20,50,1858,888,2482230,0.188296771,0.032216974,136,4.465638781,0.720334205,0.631324004,50
372,TRUE,"""time""",50,5,0.67,20,50,1887,887,2475310,0.197766508,0.035500343,134,4.488716734,0.718272895,0.640699523,50
373,TRUE,"""time""",50,5,0.67,20,50,1836,889,2461510,0.196247386,0.035510179,131,4.471568526,0.711795829,0.629084967,50
374,TRUE,"""time""",50,5,0.67,20,50,1578,771,2246460,0.199468061,0.038351837,132,4.488972777,0.706500091,0.629277567,50
375,TRUE,"""time""",50,5,0.67,20,50,1709,831,2321710,0.19742598,0.035426001,133,4.482247982,0.71470367,0.626097133,50
376,TRUE,"""time""",50,5,0.67,28,50,2173,1030,2916100,0.204123424,0.035489363,133,4.511670046,0.712379199,0.626783249,50
377,TRUE,"""time""",50,5,0.67,28,50,2149,1029,2851710,0.204173057,0.038524811,136,4.500616071,0.714241397,0.625407166,50
378,TRUE,"""time""",50,5,0.67,28,50,2486,1199,3227495,0.199205591,0.03551399,135,4.497776656,0.722177527,0.629123089,50
379,TRUE,"""time""",50,5,0.67,28,50,2192,1039,2843170,0.20105812,0.036940783,136,4.501814069,0.715067779,0.619981752,50
380,TRUE,"""time""",50,5,0.67,28,50,2311,1111,3016470,0.19644669,0.033867316,136,4.484940413,0.719334034,0.62310688,50
381,TRUE,"""time""",50,5,0.75,20,50,1566,750,2077405,0.187496041,0.033821557,130,4.469199489,0.712947759,0.64559387,50
382,TRUE,"""time""",50,5,0.75,20,50,1991,903,2513910,0.191420794,0.033620072,136,4.477565606,0.710817727,0.686589653,50
383,TRUE,"""time""",50,5,0.75,20,50,1942,897,2385820,0.184090216,0.030908041,132,4.450733054,0.713157766,0.675592173,50
384,TRUE,"""time""",50,5,0.75,20,50,2036,935,2513000,0.191877161,0.032668026,132,4.46899115,0.718682758,0.650294695,50
385,TRUE,"""time""",50,5,0.75,20,50,1816,820,2220255,0.196474174,0.034753032,133,4.499797451,0.715570589,0.65253304,50
386,TRUE,"""time""",50,5,0.75,28,50,2468,1138,3127110,0.195478768,0.033405884,136,4.505360259,0.714440071,0.685980551,50
387,TRUE,"""time""",50,5,0.75,28,50,2325,1121,3026770,0.196844473,0.032509062,133,4.497771282,0.701976446,0.676989247,50
388,TRUE,"""time""",50,5,0.75,28,50,2382,1088,2883995,0.203833501,0.03829423,134,4.479586581,0.711287034,0.672124265,50
389,TRUE,"""time""",50,5,0.75,28,50,2687,1194,3163780,0.191581838,0.031172062,135,4.523412862,0.712850231,0.659843692,50
390,TRUE,"""time""",50,5,0.75,28,50,2540,1151,3030230,0.190227638,0.030175461,132,4.48911816,0.721072366,0.651574803,50
391,TRUE,"""time""",50,6,0.5,20,50,1595,824,2589320,0.190113292,0.033150882,131,4.451457687,0.721152411,0.518495298,50
392,TRUE,"""time""",50,6,0.5,20,50,1526,778,2370485,0.197626016,0.036891849,130,4.473260481,0.706172377,0.548492792,50
393,TRUE,"""time""",50,6,0.5,20,50,1654,848,2615225,0.184063966,0.028842478,129,4.474252402,0.722836414,0.535066505,50
394,TRUE,"""time""",50,6,0.5,20,50,1599,839,2689240,0.193221013,0.034442047,134,4.480616966,0.720033354,0.570981864,50
395,TRUE,"""time""",50,6,0.5,20,50,1576,825,2685430,0.191584645,0.032754466,136,4.493279907,0.711626783,0.533629442,50
396,TRUE,"""time""",50,6,0.5,28,50,2081,1093,3856620,0.196754493,0.03475539,133,4.472108666,0.717283357,0.542047093,50
397,TRUE,"""time""",50,6,0.5,28,50,2278,1207,4255945,0.198274188,0.036313675,133,4.488361164,0.724068732,0.532045654,50
398,TRUE,"""time""",50,6,0.5,28,50,1918,1001,3386495,0.187710949,0.027636048,136,4.49677095,0.726972541,0.533889468,50
399,TRUE,"""time""",50,6,0.5,28,50,1739,915,2995295,0.192923692,0.031114647,132,4.512521707,0.716312057,0.536515239,50
400,TRUE,"""time""",50,6,0.5,28,50,2096,1139,3460310,0.195998569,0.033642953,138,4.48245152,0.721623955,0.536736641,50
401,TRUE,"""time""",50,6,0.67,20,50,1816,901,2685100,0.192962335,0.035547863,134,4.486959617,0.72002832,0.614537445,50
402,TRUE,"""time""",50,6,0.67,20,50,1842,877,2646755,0.190988219,0.03515486,135,4.459827706,0.709709943,0.641150923,50
403,TRUE,"""time""",50,6,0.67,20,50,1694,819,2500400,0.193185832,0.035308413,133,4.494801343,0.712064991,0.623966942,50
404,TRUE,"""time""",50,6,0.67,20,50,1784,859,2625005,0.195981895,0.035157412,136,4.480893866,0.718209481,0.625560538,50
405,TRUE,"""time""",50,6,0.67,20,50,1787,856,2689120,0.189005932,0.030882151,135,4.474374183,0.713619527,0.636821489,50
406,TRUE,"""time""",50,6,0.67,28,50,2222,1054,3526050,0.196110396,0.035274132,136,4.502297089,0.721722172,0.629612961,50
407,TRUE,"""time""",50,6,0.67,28,50,2379,1121,3813540,0.199578478,0.031808409,133,4.48821879,0.725054545,0.617906683,50
408,TRUE,"""time""",50,6,0.67,28,50,2450,1216,4704800,0.197811224,0.036070605,137,4.505518885,0.711778426,0.633877551,50
409,TRUE,"""time""",50,6,0.67,28,50,2365,1157,4078870,0.203626638,0.039741537,136,4.482816299,0.70995671,0.63255814,50
410,TRUE,"""time""",50,6,0.67,28,50,2111,1032,3366555,0.192173946,0.02978526,136,4.510073235,0.723038055,0.62955945,50
411,TRUE,"""time""",50,6,0.75,20,50,1917,922,2708680,0.197815389,0.035632002,135,4.496160269,0.711826515,0.670318206,50
